  c        bv       ang        dft	file
 316    0.56444     36  -4642.62214330
 328    0.62262     36  -4642.58298558
 324    0.58234     32  -4642.63217409
 324    0.65277     34  -4642.59013168
 320    0.55574     28  -4642.66200611
 324    0.60439     30  -4642.63807713
 332    0.63340     33  -4642.58786197
 316    0.54546     26  -4642.69489818
 340    0.65365     34  -4642.56596880
 316    0.54615     32  -4642.66074448
 336    0.68489     36  -4642.52261246
 316    0.58269     32  -4642.64218549
 344    0.63964     32  -4642.56379389
 340    0.63003     30  -4642.57970633
 356    0.75090     36  -4642.48423545
 328    0.63190     35  -4642.58749688
 328    0.58613     30  -4642.62958088
 320    0.60239     34  -4642.62490550
 332    0.60074     30  -4642.61359929
 320    0.55489     26  -4642.68457319
 332    0.65464     34  -4642.56986738
 332    0.65151     34  -4642.57223533
 332    0.61825     32  -4642.59701955
 320    0.60274     32  -4642.63476756
 324    0.64208     38  -4642.54898850
 312    0.53239     28  -4642.69386298
 344    0.65459     34  -4642.55316773
 340    0.63890     32  -4642.58385112
 328    0.58970     30  -4642.62519799
 336    0.67746     34  -4642.52155126
 336    0.62108     30  -4642.60263569
 320    0.59669     32  -4642.63499165
 328    0.62329     30  -4642.63706050
 312    0.54576     30  -4642.68394995
 324    0.61682     38  -4642.56103730
 324    0.60218     30  -4642.64097968
 328    0.59283     32  -4642.61425417
 324    0.59345     30  -4642.62477154
 328    0.64525     32  -4642.60341843
 316    0.55152     32  -4642.64590579
 332    0.64939     32  -4642.59858137
 332    0.65715     30  -4642.58646863
 324    0.60312     34  -4642.62811821
 332    0.63291     32  -4642.59994777
 316    0.56918     28  -4642.65829979
 328    0.62123     30  -4642.62223425
 332    0.61166     34  -4642.58879454
 316    0.56478     34  -4642.62612614
 320    0.58033     28  -4642.67271244
 320    0.59299     32  -4642.63725888
 320    0.55826     30  -4642.65005708
 324    0.61857     34  -4642.60362450
 328    0.62185     35  -4642.57489134
 320    0.58866     32  -4642.62309080
 332    0.62713     32  -4642.60565426
 316    0.57077     32  -4642.62140443
 332    0.62576     32  -4642.61041785
 316    0.56928     28  -4642.65830063
 328    0.63720     33  -4642.59546188
 324    0.60160     32  -4642.61794623
 320    0.58130     28  -4642.66213090
 328    0.60242     30  -4642.62524082
 332    0.64102     34  -4642.57935247
 332    0.61178     30  -4642.62091599
 316    0.53076     30  -4642.67587138
 324    0.58095     30  -4642.64421808
 324    0.58172     28  -4642.65534248
 344    0.64690     36  -4642.55100776
 320    0.57224     30  -4642.66549864
 328    0.64707     34  -4642.57744018
 324    0.58079     34  -4642.62050512
 320    0.58314     28  -4642.67727287
 332    0.61195     34  -4642.60398490
 320    0.54225     28  -4642.66745495
 324    0.59299     32  -4642.61504377
 348    0.64727     32  -4642.56179056
 332    0.63331     32  -4642.59991557
 316    0.59173     32  -4642.63343627
 324    0.59621     32  -4642.63400840
 328    0.61694     32  -4642.61516340
 332    0.65600     32  -4642.56347286
 324    0.59244     28  -4642.67174956
 316    0.53660     28  -4642.67755463
 328    0.60596     32  -4642.61770035
 324    0.59547     30  -4642.64167453
 324    0.56833     30  -4642.65209720
 324    0.62952     32  -4642.59901299
 324    0.59021     30  -4642.64944394
 324    0.61885     34  -4642.59029117
 320    0.61938     36  -4642.56314047
 328    0.59363     30  -4642.63490572
 304    0.47922     40  -4642.66600601
 316    0.53157     28  -4642.67914995
 324    0.61208     32  -4642.61044013
 344    0.68588     32  -4642.54875731
 344    0.65459     34  -4642.55316774
 324    0.61322     34  -4642.61432567
 316    0.57175     30  -4642.66395760
 324    0.60945     34  -4642.60364133
 324    0.58789     30  -4642.65229756
 328    0.65037     34  -4642.57640475
 352    0.69991     34  -4642.52047647
 324    0.57883     30  -4642.64802042
 336    0.62926     32  -4642.59020610
 336    0.66322     29  -4642.58078271
 328    0.64165     32  -4642.62805725
 332    0.63188     32  -4642.59070148
 340    0.62499     30  -4642.59675149
 332    0.64284     28  -4642.58674623
 312    0.53084     32  -4642.67675751
 324    0.57346     28  -4642.66414133
 324    0.59443     28  -4642.66562736
 328    0.61566     30  -4642.62676261
 320    0.57930     28  -4642.66988214
 320    0.58636     32  -4642.63714784
 324    0.59951     32  -4642.61184343
 320    0.59639     34  -4642.61168693
 324    0.61104     30  -4642.64123452
 320    0.57583     32  -4642.64707144
 320    0.54966     26  -4642.67589262
 324    0.59208     30  -4642.65098967
 332    0.60253     30  -4642.63089710
 332    0.62361     32  -4642.60108058
 336    0.64093     32  -4642.58558441
 324    0.61388     34  -4642.59961834
 336    0.64162     32  -4642.58900892
 324    0.61248     32  -4642.60841283
 340    0.63010     32  -4642.56551324
 332    0.62329     32  -4642.60683447
 316    0.57960     30  -4642.65991975
 332    0.63188     32  -4642.59070147
 320    0.61868     32  -4642.62268370
 324    0.60687     30  -4642.63550988
 320    0.62198     34  -4642.61472524
 324    0.58879     34  -4642.59626226
 332    0.61974     30  -4642.62431325
 324    0.62505     30  -4642.64530761
 320    0.56958     32  -4642.64693548
 332    0.61898     30  -4642.62727242
 316    0.56709     30  -4642.62905068
 320    0.56768     30  -4642.66611412
 332    0.61700     30  -4642.62553278
 320    0.62591     32  -4642.61366420
 324    0.56878     28  -4642.64705612
 336    0.62209     32  -4642.59063376
 320    0.59013     28  -4642.65882608
 344    0.68157     36  -4642.52926328
 348    0.66550     34  -4642.53582614
 328    0.64486     32  -4642.59444189
 328    0.64838     34  -4642.58221713
 320    0.59202     32  -4642.62523220
 336    0.60067     34  -4642.57533246
 324    0.59311     30  -4642.64370849
 312    0.53213     34  -4642.65240238
 328    0.62006     32  -4642.61915797
 344    0.65765     32  -4642.56746916
 320    0.55377     30  -4642.66598986
 324    0.58531     28  -4642.65968110
 328    0.60300     30  -4642.63448972
 332    0.61634     30  -4642.62848419
 340    0.68934     34  -4642.54286498
 320    0.65565     36  -4642.55285867
 324    0.59657     30  -4642.62188294
 324    0.62814     30  -4642.63279241
 324    0.62147     32  -4642.61928479
 328    0.62672     30  -4642.62471603
 332    0.63153     34  -4642.59760213
 324    0.57932     34  -4642.62736923
 324    0.62415     34  -4642.57997317
 336    0.64361     33  -4642.55023531
 320    0.61046     40  -4642.54387294
 324    0.61131     34  -4642.60968768
 320    0.63753     32  -4642.61721521
 328    0.59281     32  -4642.62367562
 328    0.58583     32  -4642.62041327
 320    0.61224     34  -4642.61809443
 320    0.63596     30  -4642.64174341
 352    0.68906     32  -4642.52716934
 328    0.58523     30  -4642.63732222
 324    0.61406     32  -4642.62083387
 328    0.59916     30  -4642.63845663 #882
