  c        bv       ang        dft	file
 328    0.65387     34    -4642.52308552
 340    0.67708     30    -4642.58503783
 324    0.59934     30    -4642.64447254
 320    0.57583     32    -4642.64707144
 312    0.52152     34    -4642.66848233
 320    0.56380     32    -4642.64457114
 328    0.61465     32    -4642.58797821
 324    0.62280     32    -4642.61925178
 332    0.62552     30    -4642.60540622
 328    0.64709     32    -4642.60815459
 324    0.58325     30    -4642.58368374
 328    0.60653     32    -4642.58140145
 316    0.54228     32    -4642.65918831
 328    0.63312     34    -4642.57408873
 316    0.57370     30    -4642.64814472
 324    0.59298     32    -4642.61504390
 324    0.61599     30    -4642.63532941
 324    0.60216     32    -4642.61206274
 332    0.65008     34    -4642.57622713
 320    0.58814     30    -4642.65179308
 324    0.58058     30    -4642.64734604
 328    0.59748     32    -4642.61283599
 324    0.61481     32    -4642.62439676
 324    0.62792     30    -4642.63266042
 328    0.62673     35    -4642.57731904
 344    0.63353     32    -4642.57737118
 332    0.61369     32    -4642.61323755
 320    0.61079     32    -4642.64453046
 320    0.64730     36    -4642.55766986
 328    0.58234     30    -4642.62189280
 320    0.58383     32    -4642.63575376
 344    0.68463     33    -4642.52129722
 332    0.62534     32    -4642.57091274
 316    0.55828     30    -4642.67147318
 324    0.59336     30    -4642.65006727
 324    0.56877     28    -4642.64705624
 324    0.62306     30    -4642.64683166
 328    0.58275     28    -4642.65158901
 316    0.53076     30    -4642.67587138
 332    0.66697     38    -4642.52305337
 344    0.65319     34    -4642.54820478
 324    0.60637     30    -4642.63696943
 320    0.59043     32    -4642.64438551
 328    0.58693     32    -4642.61616487
 332    0.62472     30    -4642.61561534
 320    0.59933     30    -4642.65071199
 324    0.60340     30    -4642.62653501
 336    0.62701     32    -4642.58558223
 324    0.58180     28    -4642.67069120
 328    0.63754     30    -4642.61234910
 328    0.60357     32    -4642.60990434
 332    0.62075     32    -4642.59157636
 316    0.53733     28    -4642.67943358
 328    0.61876     32    -4642.62186571
 324    0.59421     28    -4642.63512050
 328    0.60875     30    -4642.62936381
 316    0.54367     34    -4642.64861039
 316    0.57875     36    -4642.61323937
 328    0.64710     32    -4642.60815434
 336    0.70847     38    -4642.49192605
 324    0.61885     34    -4642.59029117
 332    0.62242     32    -4642.60269220
 332    0.66449     34    -4642.56048271
 324    0.65304     34    -4642.57015745
 324    0.55547     28    -4642.64724916
 316    0.58747     30    -4642.60739784
 316    0.57122     30    -4642.64590342
 336    0.63890     32    -4642.57568544
 316    0.59368     30    -4642.65920117
 320    0.63781     32    -4642.58640606
 324    0.58752     30    -4642.63862818
 328    0.60916     32    -4642.62211230
 320    0.58742     32    -4642.63933225
 324    0.58404     30    -4642.64442131
 324    0.59071     28    -4642.66365123
 328    0.57540     28    -4642.64395410
 340    0.63010     32    -4642.56551322
 324    0.57807     32    -4642.63825254
 332    0.59616     32    -4642.61592263
 320    0.55302     26    -4642.68905281
 336    0.60964     32    -4642.59145403
 316    0.55612     30    -4642.66281146
 320    0.57411     28    -4642.68417260
 336    0.63112     32    -4642.58541284
 324    0.56214     30    -4642.65481539
 316    0.56790     32    -4642.66053448
 324    0.58428     30    -4642.63435050
 332    0.63460     34    -4642.56075084
 332    0.62252     32    -4642.58682374
 320    0.59384     32    -4642.62736216
 320    0.56804     28    -4642.65158105
 332    0.61085     32    -4642.59158467
 324    0.59845     30    -4642.63277882
 320    0.56704     28    -4642.67553680
 324    0.58958     30    -4642.63610031
 336    0.62592     32    -4642.58590569
 320    0.55574     28    -4642.66200611
 328    0.58174     28    -4642.63256589
 332    0.66663     36    -4642.54758527
 320    0.53941     26    -4642.67694220
 336    0.61712     32    -4642.60295174
 328    0.64280     35    -4642.52879528
 332    0.64102     34    -4642.57935243
 328    0.63884     30    -4642.61716035
 340    0.64563     34    -4642.56026243
 336    0.62985     32    -4642.58858333
 316    0.54135     26    -4642.68700464
 324    0.59723     30    -4642.63731921
 320    0.55337     32    -4642.65515185
 324    0.59400     30    -4642.65022496
 348    0.65232     34    -4642.54079700
 320    0.60679     32    -4642.63177337
 320    0.62642     33    -4642.57116813
 336    0.61014     30    -4642.61340711
 328    0.62265     36    -4642.61023033
 324    0.61964     32    -4642.61071801
 320    0.58900     34    -4642.60002823
 328    0.62556     32    -4642.60459382
 336    0.61367     30    -4642.61477828
 316    0.57867     28    -4642.65967700
 332    0.62225     30    -4642.61635127
 312    0.54576     30    -4642.68394995
 324    0.58629     34    -4642.62389790
 324    0.60047     30    -4642.65217256
 324    0.61104     30    -4642.64123453
 324    0.60218     30    -4642.64097968
 340    0.65257     32    -4642.58206414
 320    0.58851     28    -4642.66527121
 320    0.61503     32    -4642.63691196
 320    0.58021     30    -4642.63910204
 332    0.64162     32    -4642.57977595
 324    0.64079     30    -4642.63232108
 324    0.62070     30    -4642.63053850
 320    0.58636     32    -4642.63714784
 344    0.68157     36    -4642.52926336
 324    0.59774     30    -4642.62871291
 340    0.62690     30    -4642.59330011
 336    0.64107     34    -4642.56507989
 336    0.61221     30    -4642.59384745
 320    0.58497     30    -4642.64006739
 332    0.63867     32    -4642.61305657
 324    0.62855     32    -4642.62281723
 328    0.64856     34    -4642.58950547
 336    0.65196     31    -4642.58188401
 316    0.55282     30    -4642.66805157
 320    0.61182     30    -4642.64382798
 316    0.53430     30    -4642.66724550
 332    0.62241     32    -4642.58770331
 336    0.64624     34    -4642.55840681
 320    0.61864     32    -4642.61402533
 340    0.67073     36    -4642.54725885
 328    0.59051     32    -4642.61204181
 320    0.59906     30    -4642.64811708
 328    0.58226     28    -4642.63935070
 332    0.60455     30    -4642.62101113
 328    0.61678     34    -4642.59116802
 328    0.62822     32    -4642.60950467
 324    0.57589     30    -4642.65471527
 324    0.58809     28    -4642.66683994      #259
 324    0.65337     36    -4642.56183428      #301
 336    0.64113     34    -4642.56507927
 320    0.56222     30    -4642.66002056
 324    0.62557     34    -4642.60312419
 320    0.60049     32    -4642.63290063
 336    0.63903     34    -4642.59659865
 324    0.61632     38    -4642.54417869
 324    0.58752     30    -4642.63862819
 348    0.66109     34    -4642.54279631
 328    0.61876     32    -4642.62186572
 328    0.63754     30    -4642.61234907
 324    0.60629     34    -4642.60206878
 332    0.62576     32    -4642.61041784
 328    0.63145     32    -4642.61559943
 332    0.62261     34    -4642.58421722
 320    0.57892     34    -4642.63716477
 332    0.62389     30    -4642.61937656
 336    0.66323     29    -4642.58078277
 328    0.60339     30    -4642.64470749
 328    0.62187     32    -4642.60110807
 320    0.60702     32    -4642.61344513
 320    0.56861     30    -4642.66726457
 336    0.61007     30    -4642.60007386
 328    0.59929     30    -4642.63292179
 332    0.62096     34    -4642.59044540
 340    0.67350     34    -4642.56070128
 340    0.62690     30    -4642.59330012
 328    0.60182     32    -4642.60517709
 320    0.59483     32    -4642.62540559
 328    0.61074     30    -4642.63401730
 328    0.63403     31    -4642.61203255
 336    0.62691     32    -4642.58644913
 320    0.60087     32    -4642.60350664
 340    0.64104     36    -4642.55141185
 340    0.67350     34    -4642.56070127
 320    0.57285     30    -4642.65608636
 320    0.59402     28    -4642.64764988
 328    0.61900     34    -4642.59153273
 320    0.57842     28    -4642.69297453
 320    0.57864     32    -4642.63834838
 320    0.58497     30    -4642.64006739
 320    0.55273     26    -4642.67406877
 316    0.54228     32    -4642.65918830
 320    0.58655     32    -4642.63901921
 348    0.68438     32    -4642.54961491
 344    0.68157     36    -4642.52926333
 332    0.63451     33    -4642.58705668
 328    0.62169     30    -4642.62380505
 320    0.56772     28    -4642.66488853
 324    0.58263     32    -4642.59758456
 316    0.56575     32    -4642.66022138
 320    0.57824     30    -4642.66710305
 336    0.63228     32    -4642.59028057
 312    0.53856     30    -4642.67825185
 328    0.58958     32    -4642.61254679
 332    0.61898     30    -4642.62727242
 340    0.66934     34    -4642.53396449
 324    0.60829     34    -4642.61165209
 340    0.67646     30    -4642.58501862
 316    0.56444     36    -4642.62214330
 332    0.64162     32    -4642.57977595
 328    0.63635     32    -4642.61095246
 320    0.66557     36    -4642.57893293
 324    0.62456     31    -4642.62218191
 316    0.56318     30    -4642.67047080
 328    0.60039     32    -4642.62450922
 344    0.66366     34    -4642.55760724
 320    0.53713     26    -4642.66516850
 336    0.61352     32    -4642.58884490
 340    0.61897     32    -4642.57464193
 320    0.64858     36    -4642.57684600
 332    0.62840     32    -4642.61275434
 328    0.61074     30    -4642.63401730
 332    0.65244     32    -4642.56123444
 324    0.61727     32    -4642.62456775
 356    0.66679     34    -4642.52860109
 332    0.63461     34    -4642.58384423
 332    0.58809     34    -4642.60288229
 320    0.58554     28    -4642.67154548
 344    0.64864     32    -4642.57213056
 320    0.58259     28    -4642.66989591
 328    0.60039     32    -4642.62450925
 332    0.61461     32    -4642.59375352
 336    0.62108     30    -4642.60263570
 336    0.63112     32    -4642.58541283
 340    0.64027     32    -4642.57809031
 324    0.62829     36    -4642.58115360
 340    0.65872     34    -4642.55008157
 324    0.58255     32    -4642.62434771
 348    0.66550     34    -4642.53582615
 324    0.60588     32    -4642.63657947
 320    0.60679     32    -4642.63177338
 328    0.60561     32    -4642.60984961
 336    0.61531     30    -4642.58743956
 336    0.64724     32    -4642.57798186
 324    0.58814     30    -4642.62833028
 336    0.63533     28    -4642.60360597
 320    0.60176     34    -4642.61654358
 340    0.63601     32    -4642.57200184
 332    0.61378     30    -4642.61717993
 320    0.58920     34    -4642.62696199
 328    0.63715     33    -4642.60891799
 324    0.58572     30    -4642.64831792
 320    0.59669     32    -4642.63499166
 320    0.58130     30    -4642.63404701
 328    0.61282     32    -4642.61673924
 320    0.57644     32    -4642.64607678
 312    0.57306     28    -4642.64612503
 324    0.58404     30    -4642.64442118
 340    0.64665     32    -4642.57997629
 332    0.66731     27    -4642.60022550
 320    0.63754     32    -4642.61721519
 344    0.63782     32    -4642.56485957
 328    0.60567     30    -4642.62835191
 336    0.60964     32    -4642.59145403
 344    0.70306     34    -4642.53522039
 316    0.56677     32    -4642.62026114
 320    0.62023     30    -4642.64651971
 316    0.56318     30    -4642.67047080
 316    0.53157     28    -4642.67914996
 328    0.62245     30    -4642.62062451
 328    0.60730     30    -4642.62862876
 320    0.56768     30    -4642.66611413
 328    0.64603     32    -4642.58100854
 328    0.63313     32    -4642.60839181
 316    0.53076     30    -4642.67587139
 324    0.58272     28    -4642.64060245
 328    0.60791     34    -4642.60436059
 320    0.60641     32    -4642.62465808
 324    0.57746     30    -4642.65189736
 332    0.58116     32    -4642.61609661
 324    0.61969     32    -4642.61189614
 316    0.58897     32    -4642.64239016
 332    0.61178     30    -4642.62091599
 312    0.52446     36    -4642.66014506
 328    0.61257     30    -4642.62881921
 336    0.70848     38    -4642.49192617
 332    0.63172     32    -4642.60229928
 328    0.62086     32    -4642.60870266
 324    0.60407     34    -4642.61942004
 348    0.67446     34    -4642.55589193
 324    0.58472     32    -4642.63161089
 312    0.51858     28    -4642.68779963
 324    0.59305     28    -4642.66610735
 340    0.63890     32    -4642.58385112
 324    0.58914     30    -4642.65145670
 320    0.57897     32    -4642.60758553
 328    0.61377     32    -4642.61253084
 340    0.63601     32    -4642.57200184
 332    0.63291     32    -4642.59994799
 332    0.62071     30    -4642.60907043
 324    0.59185     34    -4642.61532076
 320    0.59240     34    -4642.60758066
 324    0.59547     30    -4642.64167455
 324    0.57955     30    -4642.65302875
 324    0.61857     34    -4642.60362450
 328    0.59048     28    -4642.65323908
 336    0.63450     32    -4642.58872758
 328    0.63714     33    -4642.60891984
 348    0.74844     38    -4642.46451059
 336    0.62915     32    -4642.59384332
 316    0.54229     30    -4642.66087322
 332    0.62765     36    -4642.57570421
 316    0.58808     32    -4642.66052670
 324    0.60106     30    -4642.63715845
 332    0.61633     30    -4642.62848420
 324    0.62403     32    -4642.61969125
 344    0.65112     32    -4642.57002779
 328    0.63032     32    -4642.61871952
 324    0.59097     30    -4642.64797912
 328    0.63356     34    -4642.59115575
 324    0.63259     34    -4642.60554115
 328    0.61654     34    -4642.59116542
 340    0.64604     34    -4642.56189734
 324    0.58410     32    -4642.64016404
 320    0.61793     36    -4642.59224287
 324    0.63908     33    -4642.59131053
 316    0.56672     32    -4642.62026191
 328    0.64525     32    -4642.60341849
 320    0.63027     32    -4642.62695047
 328    0.58173     28    -4642.63256603
 324    0.62017     34    -4642.62039772
 332    0.61582     32    -4642.61402955
 324    0.59209     28    -4642.68022870
 324    0.59345     30    -4642.62477158
 328    0.65834     35    -4642.54618245
 316    0.56924     28    -4642.65830169
 320    0.55925     28    -4642.68920065
 324    0.68543     34    -4642.57937502
 332    0.62175     34    -4642.57587295
 320    0.59781     28    -4642.66793448
 332    0.65466     34    -4642.56986720
 340    0.63305     34    -4642.56464733
 328    0.61572     30    -4642.63471988
 320    0.62572     32    -4642.59796273
 316    0.54546     26    -4642.69489814
 336    0.61802     32    -4642.57353247
 336    0.70847     38    -4642.49192612
 328    0.58523     30    -4642.63732222
 332    0.63562     34    -4642.58028575


